Date,Open,High,Low,Close,Volume,Openint
2023-03-09,2.40755,2.44656,2.35683,2.38414,223339.30396037217
2023-03-10,2.39584,2.39584,2.32561,2.36462,45299.584460867554
2023-03-13,2.34511,2.37633,2.27098,2.34122,87521.27794314874
2023-03-14,2.41145,2.48949,2.34122,2.41145,405129.6424833234
2023-03-15,2.46998,2.46998,2.34901,2.38414,87441.831964517
2023-03-16,2.45438,2.45438,2.34901,2.40755,33367.31102514661
2023-03-17,2.36853,2.44267,2.36853,2.38804,535769.5846352279
2023-03-20,2.39584,2.41925,2.37243,2.41925,65608.28309518182
2023-03-21,2.43876,2.45047,2.36073,2.36073,39639.69917676277
2023-03-22,2.36462,2.46607,2.29049,2.43486,207271.9954755576
2023-03-23,2.44267,2.46607,2.39584,2.43876,51519.43575564685
2023-03-24,2.43096,2.43486,2.38023,2.41925,86365.46709273772
2023-03-27,2.37243,2.43486,2.37243,2.41925,59393.557347410926
2023-03-28,2.41145,2.41145,2.35291,2.37633,62616.245028986355
2023-03-29,2.37633,2.45828,2.37633,2.43096,96940.75195796516
2023-03-30,2.45828,2.45828,2.40365,2.40755,251645.13731464444
2023-03-31,2.52071,2.62996,2.40365,2.43486,1274472.3892033144
2023-04-03,2.48559,2.48559,2.37243,2.40365,254462.90678255662
2023-04-04,2.40755,2.46607,2.40755,2.44267,112389.15064150054
2023-04-05,2.46607,2.46607,2.43096,2.45828,130267.0586070392
2023-04-06,2.42707,2.47778,2.42707,2.44656,282234.40186119854
2023-04-11,2.45438,2.54802,2.45047,2.54802,1294041.7276817206
2023-04-12,2.54412,2.63777,2.53631,2.62216,237830.50674006995
2023-04-13,2.61436,2.64557,2.60265,2.64557,139202.16842956276
2023-04-14,2.64557,2.7041,2.62216,2.7002,448291.8738416565
2023-04-17,2.7041,2.7041,2.65728,2.7002,347474.9269585331
2023-04-18,2.7002,2.77044,2.6885,2.73142,252526.7314001036
2023-04-19,2.6963,2.77044,2.6963,2.75484,97475.09023359876
2023-04-20,2.71581,2.77044,2.69239,2.77044,91484.60716744869
2023-04-21,2.77044,2.80556,2.71191,2.71191,111118.01498340115
2023-04-24,2.71191,2.77044,2.63777,2.68068,83715.55928935832
2023-04-25,2.66508,2.73142,2.65337,2.67289,51651.41859111547
2023-04-26,2.66508,2.77044,2.58314,2.77044,265696.82443836663
2023-04-27,2.77044,2.78994,2.76263,2.78605,522951.87295379885
2023-04-28,2.79384,2.87189,2.78605,2.81726,186626.29212544212
2023-05-02,2.82116,2.83677,2.75092,2.82116,33979.81389265906
2023-05-04,2.82507,2.83287,2.71971,2.71971,79330.65382361166
2023-05-05,2.73532,2.80556,2.54022,2.61826,398026.9157163256
2023-05-08,2.61826,2.77044,2.61826,2.65728,49339.7968902945
2023-05-09,2.69239,2.72751,2.63777,2.72751,25330.453315863546
2023-05-10,2.75092,2.75092,2.7002,2.73142,47105.05839460055
2023-05-11,2.76263,2.79384,2.73922,2.78605,50004.8366146449
2023-05-12,2.78605,2.82507,2.78605,2.82507,66671.83409943957
2023-05-15,2.82897,2.86798,2.81336,2.86798,63877.12959307111
2023-05-16,2.83287,2.8836,2.81336,2.85238,18164.938598020686
2023-05-17,2.83677,2.87189,2.78214,2.83287,57880.23959315973
2023-05-18,2.91481,2.94993,2.87189,2.8875,168070.53056803154
2023-05-19,2.8875,2.96163,2.85238,2.96163,67087.00340712609
2023-05-22,2.94213,2.96945,2.8875,2.96554,114577.75921411677
2023-05-23,2.96554,3.07479,2.96554,3.07479,140878.22230133944
2023-05-24,3.04358,3.04358,2.98895,2.99675,66388.64762722167
2023-05-25,3.0943,3.09821,3.00455,3.04358,130299.09327584032
2023-05-26,3.01237,3.05138,3.01237,3.03578,93557.8909323744
2023-05-29,3.03187,3.04358,2.99285,3.01237,103919.18420999995
2023-05-30,3.00845,3.05528,2.98895,3.02406,71793.53694765418
2023-05-31,3.02016,3.02406,2.91481,3.01237,98997.37769511492
2023-06-01,3.01237,3.01237,2.85628,2.907,150505.280969991
2023-06-02,3.00455,3.0826,3.00455,3.07479,313865.433837239
2023-06-05,3.0904,3.24649,3.0904,3.19185,154800.48936308696
2023-06-06,3.25429,3.25819,3.13722,3.17234,71803.78804167097
2023-06-07,3.19967,3.19967,3.07869,3.16064,60258.49340508983
2023-06-09,3.18795,3.19967,3.12552,3.19185,34230.96569607477
2023-06-12,3.18406,3.18406,3.15674,3.18015,30953.178384156654
2023-06-13,3.17625,3.18406,3.09821,3.09821,133606.35248306347
2023-06-14,3.1021,3.19575,3.09821,3.19575,3031577.817205065
2023-06-15,3.19967,3.19967,3.09821,3.19185,106915.0664364509
2023-06-16,3.19967,3.21527,3.14503,3.18406,204884.7719563701
2023-06-19,3.17625,3.23088,3.17625,3.20746,30548.260170488003
2023-06-20,3.18015,3.20746,3.16454,3.19185,33824.766095653205
2023-06-21,3.19185,3.19185,3.16454,3.17625,18646.740016818512
2023-06-22,3.19185,3.23867,3.17234,3.19185,139458.44577998255
2023-06-23,3.19185,3.23867,3.16454,3.16454,77199.7076548396
2023-06-26,3.16454,3.22698,3.07479,3.07479,124158.68795970033
2023-06-27,3.10601,3.19967,3.05919,3.18406,119489.31463497962
2023-06-28,3.2777,3.32452,3.26599,3.2816,341586.95483254554
2023-06-29,3.2855,3.31282,3.25429,3.30111,148952.24022642444
2023-06-30,3.30111,3.34014,3.21527,3.32452,209047.99751400502
2023-07-03,3.35574,3.50792,3.35574,3.50792,159708.20062369326
2023-07-04,3.51182,3.76936,3.50792,3.70692,1198004.353383945
2023-07-05,3.73033,3.84739,3.59767,3.65229,645458.8533900105
2023-07-06,3.65229,3.69912,3.55084,3.67571,182674.4953819076
2023-07-07,3.67571,3.74594,3.60547,3.74205,278508.129186042
2023-07-10,3.74594,3.82008,3.72253,3.78497,239816.65620584757
2023-07-11,3.80057,3.83569,3.74594,3.83569,281814.1070065058
2023-07-12,3.82398,3.83569,3.77326,3.78497,137099.4127693396
2023-07-13,3.88278,3.88278,3.73393,3.77646,218616.53512750854
2023-07-14,3.77646,4.0784,3.76795,3.98059,261478.05011638443
2023-07-17,3.97208,4.25277,3.97208,4.10392,380224.29254225193
2023-07-18,4.10818,4.16771,4.10818,4.14645,54074.21710785029
2023-07-19,4.12518,4.14645,4.04012,4.0699,207099.32531757082
2023-07-20,4.07415,4.07415,3.92105,3.9976,168094.1239440941
2023-07-21,3.9976,4.09541,3.9338,4.09116,132765.35326434835
2023-07-24,4.16771,4.21024,3.79346,3.88278,451660.15085706307
2023-07-25,3.92956,3.92956,3.8445,3.90404,150148.15716796793
2023-07-26,3.94657,3.94657,3.79346,3.79346,104106.3591517393
2023-07-27,3.79346,3.9976,3.79346,3.9891,331501.88628116646
2023-07-28,4.01461,4.01461,3.92956,3.99335,44481.63698950741
2023-07-31,3.99335,4.16771,3.9891,4.16346,256675.2936776835
2023-08-01,4.16771,4.20173,4.10818,4.16771,132109.30966757797
2023-08-02,4.1422,4.1422,4.0061,4.0061,98210.19671841529
2023-08-03,3.9976,4.03162,3.94231,3.94231,53268.858929021386
2023-08-04,3.94231,3.9976,3.93806,3.98059,41103.83545990866
2023-08-07,3.95507,3.95507,3.87001,3.92105,63610.36336840705
2023-08-08,3.87001,3.94231,3.87001,3.89978,89892.08122175181
2023-08-09,3.88703,3.98484,3.87852,3.9168,120463.94797224259
2023-08-10,3.94231,3.97208,3.88703,3.96358,69972.10512847033
2023-08-11,3.96358,4.1422,3.90404,4.1422,191448.33542476478
2023-08-14,4.08691,4.12518,3.97633,3.97633,67026.9631752347
2023-08-16,3.98484,4.07415,3.92105,3.94657,97416.59559329193
2023-08-17,3.92105,3.9976,3.92105,3.93806,96952.19197192343
2023-08-18,3.95507,4.07415,3.92531,4.02737,62230.08526337788
2023-08-21,3.9976,4.08265,3.95507,4.04012,43479.936013796774
2023-08-22,4.04012,4.04012,3.93806,3.98059,53973.10644598358
2023-08-23,3.98059,3.9976,3.88703,3.9168,161644.2042812426
2023-08-24,3.91254,3.9891,3.91254,3.95507,32043.849874425923
2023-08-25,3.96358,3.9891,3.92105,3.97208,40731.136857442885
2023-08-28,3.94657,3.97208,3.94657,3.97208,15541.649293341785
2023-08-29,3.96784,4.02312,3.9338,3.97208,40063.33620696913
2023-08-30,3.95507,3.9976,3.95507,3.97208,55171.150218577015
2023-08-31,3.98059,4.02312,3.95082,4.02312,52090.80214772778
2023-09-01,4.0784,4.1422,4.04012,4.04012,125483.03419913267
2023-09-04,4.09116,4.12518,4.06565,4.11667,227122.7634834519
2023-09-05,4.12518,4.12518,4.06139,4.06139,114051.65088124489
2023-09-06,4.08265,4.20173,4.08265,4.1507,293374.9368194977
2023-09-07,4.21875,4.25277,4.1592,4.1592,227071.03244714887
2023-09-08,4.20173,4.40586,4.19748,4.38035,731126.4931429215
2023-09-11,4.50793,4.67805,4.37184,4.44839,378376.08369974844
2023-09-12,4.46541,4.49943,4.33782,4.38035,91870.79336039339
2023-09-13,4.44839,4.44839,4.31231,4.33782,96226.78175829278
2023-09-14,4.49092,4.49092,4.31231,4.38035,94625.47104359897
2023-09-15,4.42288,4.42288,4.26978,4.37184,77580.09458131994
2023-09-18,4.3038,4.33782,4.21875,4.25277,161414.94173398043
2023-09-19,4.28679,4.29529,4.17197,4.24001,112268.10583411751
2023-09-20,4.24426,4.26978,4.02312,4.02312,289590.34123168845
2023-09-21,4.0061,4.08265,3.98059,4.03162,105684.15575902206
2023-09-22,4.06565,4.0699,3.99335,4.02737,54752.59910665988
2023-09-25,3.9976,4.06565,3.87852,3.91254,109033.74035973097
2023-09-26,3.92956,3.92956,3.75519,3.76795,158719.04931930898
2023-09-27,3.76795,3.87001,3.62761,3.75944,413128.75874792534
2023-09-28,3.75944,3.81899,3.67439,3.70841,77807.00571783625
2023-09-29,3.70841,3.82749,3.70841,3.74669,160305.07586417955
2023-10-02,3.82749,4.21024,3.82324,4.12518,926158.3785371317
2023-10-03,4.04012,4.12093,3.96358,3.9976,507875.3274446941
2023-10-04,3.9976,4.24001,3.9976,4.14645,197757.17044314562
2023-10-05,4.15495,4.21875,4.07415,4.08265,139603.2556994781
2023-10-06,4.08265,4.1592,3.94231,3.99335,131429.7519633922
2023-10-09,3.9891,4.02312,3.95507,4.02312,105095.1273683747
2023-10-10,4.04012,4.13369,4.01036,4.12093,153831.64209391264
2023-10-11,4.1507,4.23575,4.1422,4.18472,204451.6368230847
2023-10-12,4.24426,4.39736,4.24426,4.33782,406567.1470748669
2023-10-13,4.36333,4.38035,4.23575,4.25277,242609.15462438267
2023-10-16,4.3038,4.38886,4.25277,4.37184,265540.112171652
2023-10-17,4.38035,4.42288,4.36333,4.41437,340177.416210479
2023-10-18,4.41437,4.42288,4.34633,4.40586,153908.06294299645
2023-10-19,4.39736,4.39736,4.20599,4.25277,627627.9736677564
2023-10-20,4.25277,4.25277,4.0784,4.16771,103208.12024863691
2023-10-23,4.1592,4.1592,3.95082,3.9976,269208.31292777136
2023-10-24,3.9976,4.16771,3.98484,4.01886,100385.25165393861
2023-10-25,4.05288,4.16771,4.02312,4.09967,200188.5291494534
2023-10-26,4.05714,4.17197,4.05714,4.09116,118937.88240126506
2023-10-27,4.11667,4.24001,4.09116,4.18047,93695.48809549122
2023-10-30,4.1592,4.28679,4.1592,4.25277,167393.40354324534
2023-10-31,4.26978,4.26978,4.16771,4.20599,95099.28030793254
2023-11-02,4.20599,4.2315,4.12518,4.18047,245760.04501746077
2023-11-03,4.18047,4.38886,4.18047,4.33782,185095.99930766012
2023-11-06,4.37184,4.56747,4.36333,4.42288,388223.7918834964
2023-11-07,4.41437,4.4569,4.32931,4.40586,166131.87168064222
2023-11-08,4.42288,4.46541,4.2315,4.24426,221117.26045067553
2023-11-09,4.24852,4.24852,4.18897,4.21449,140798.9480613289
2023-11-10,4.23575,4.23575,4.17197,4.22725,69051.52782332765
2023-11-13,4.23575,4.23575,4.08691,4.1422,171651.80839539354
2023-11-14,4.12518,4.21875,4.11667,4.21024,902416.1842841721
2023-11-15,4.23575,4.25277,4.11242,4.1422,419424.6610072439
2023-11-16,4.1592,4.1592,4.09967,4.11242,219140.8997227744
2023-11-17,4.1507,4.21024,4.11242,4.12518,269339.9919292759
2023-11-20,4.12518,4.16771,4.07415,4.09541,318185.8472542759
2023-11-21,4.10818,4.14645,4.06139,4.13794,457638.612666328
2023-11-22,4.13794,4.19323,4.0699,4.17622,219592.37058506333
2023-11-23,4.17622,4.24852,4.1507,4.24001,437093.16131591174
2023-11-24,4.24001,4.25277,4.20173,4.23575,142377.92037398566
2023-11-27,4.23575,4.23575,4.07415,4.13794,151998.71742122376
2023-11-28,4.09116,4.21024,4.09116,4.21024,102382.77507850926
2023-11-29,4.21024,4.21024,4.12518,4.18472,250248.88812223656
2023-11-30,4.16771,4.20173,4.11667,4.20173,108003.82245512081
2023-12-01,4.21875,4.23575,4.16771,4.21024,203250.06593437467
2023-12-04,4.21024,4.2315,4.11242,4.15495,203767.37629741587
2023-12-05,4.12944,4.1592,4.02312,4.1507,518265.03580427484
2023-12-06,4.16771,4.26127,4.09967,4.11667,296392.9725057059
2023-12-07,4.09967,4.12518,4.04438,4.0699,131589.6478937952
2023-12-08,4.0699,4.13369,4.05288,4.13369,116662.89250924256
2023-12-11,4.09967,4.20173,4.08691,4.19323,252915.38790265497
2023-12-12,4.19323,4.19323,4.09116,4.09967,131466.19882988062
2023-12-13,4.09116,4.12518,4.02312,4.09541,232622.71320690558
2023-12-14,4.09967,4.21875,4.09967,4.14645,1529505.6848921918
2023-12-15,4.14645,4.21024,4.0061,4.0061,610869.4693158909
2023-12-18,4.03162,4.11667,4.02737,4.03588,124016.92960205895
2023-12-19,4.03588,4.08691,3.94657,3.9891,267576.4338734462
2023-12-20,4.07415,4.07415,3.91254,3.92956,216181.64930509386
2023-12-21,3.92105,4.04438,3.91254,4.04012,477108.29360269016
2023-12-22,4.04863,4.0699,3.94231,3.97208,475034.3493290314
2023-12-27,3.96358,3.97208,3.83174,3.90404,421147.0693751021
2023-12-28,3.91254,3.95507,3.85726,3.87001,313832.21026712237
2023-12-29,3.89554,3.94657,3.83174,3.86151,561821.392667151
2024-01-02,3.82749,3.86151,3.75519,3.81048,254909.38421111222
2024-01-03,3.80623,3.89554,3.80623,3.82749,247307.27328511217
2024-01-04,3.87001,4.23575,3.87001,4.17197,876259.0912001062
2024-01-05,4.17197,4.20599,4.06139,4.12093,2492400.1534376694
2024-01-08,4.1507,4.19748,4.06565,4.09967,1362340.368190908
2024-01-09,4.13369,4.18472,4.08265,4.10818,2482661.7858533217
2024-01-10,4.11667,4.1422,4.08265,4.11242,153596.501019802
2024-01-11,4.13794,4.13794,4.01461,4.01461,139209.39440034062
2024-01-12,4.01461,4.09541,3.9976,4.04863,808730.1018316534
2024-01-15,4.02737,4.04012,3.96358,4.01886,113288.61809576151
2024-01-16,3.9976,4.1507,3.9976,4.12518,153438.95650015134
2024-01-17,4.1422,4.21024,4.12093,4.21024,618282.2916772242
2024-01-18,4.21024,4.21024,4.12518,4.1592,169513.20032634787
2024-01-19,4.16346,4.20173,4.09967,4.15495,123688.90780367376
2024-01-22,4.19323,4.20599,4.12944,4.19323,64307.556653145715
2024-01-23,4.21024,4.21024,4.10818,4.13369,73492.16700790622
2024-01-24,4.18472,4.21449,4.12093,4.15495,187280.4598861496
2024-01-25,4.15495,4.19323,4.09967,4.09967,104285.06636806382
2024-01-26,4.09967,4.1507,4.05714,4.08265,76778.26351860227
2024-01-29,4.08265,4.16771,4.04438,4.10392,93843.62697218113
2024-01-30,4.10392,4.21024,4.08265,4.1507,192227.82808543893
2024-01-31,4.18472,4.28679,4.15495,4.20173,939299.2374638047
2024-02-01,4.20173,4.26127,4.17197,4.18897,200785.78747769614
2024-02-02,4.21024,4.25277,4.18897,4.21024,280319.90438487474
2024-02-05,4.21024,4.33782,4.21024,4.3038,441879.45787943277
2024-02-06,4.29529,4.35483,4.24852,4.32931,235311.5513893632
2024-02-07,4.32931,4.35483,4.22299,4.26978,172997.99104467043
2024-02-08,4.24852,4.26127,4.21024,4.23575,238799.86922379263
2024-02-09,4.23575,4.23575,4.13369,4.17622,208593.646843543
2024-02-12,4.17622,4.25277,4.12518,4.21024,1153539.7972020882
2024-02-13,4.16771,4.16771,4.04012,4.07415,464201.4000447517
2024-02-14,4.07415,4.1592,4.04438,4.1592,97307.25499383091
2024-02-15,4.1592,4.18047,4.09967,4.1422,122342.72515438609
2024-02-16,4.12518,4.1507,4.09541,4.13369,90925.52624246887
2024-02-19,4.13369,4.13369,4.07415,4.09967,129501.5951556872
2024-02-20,4.09967,4.1507,4.07415,4.14645,89729.8338806159
2024-02-21,4.1422,4.14645,4.09967,4.10392,117925.60007722181
2024-02-22,4.13369,4.17622,4.09116,4.13369,268475.84848191723
2024-02-23,4.12944,4.15495,4.09541,4.11242,182817.48229953073
2024-02-26,4.11242,4.1507,4.06565,4.08265,102803.67760116686
2024-02-27,4.12518,4.16771,4.04012,4.08265,698366.6386978256
2024-02-28,4.08265,4.1422,4.08265,4.13369,84087.62380733158
2024-02-29,4.09967,4.13369,4.06565,4.06565,152188.0059858798
2024-03-01,4.08691,4.20599,4.08691,4.20173,332515.3443105858
2024-03-04,4.21024,4.38886,4.20173,4.37184,338064.6736595902
2024-03-05,4.37184,4.46541,4.31231,4.41437,398505.33534898795
2024-03-06,4.4569,4.47391,4.39736,4.47391,213377.59199632244
2024-03-07,4.48241,4.49943,4.43139,4.46541,134055.1020558391
2024-03-08,4.46541,4.49092,4.27828,4.3038,270614.4565509629
2024-03-11,4.3038,4.41437,4.3038,4.41437,159884.1733415198
2024-03-12,4.42288,4.49943,4.39736,4.49092,145751.01908210132
2024-03-13,4.50793,4.55046,4.49943,4.55046,221493.48616924605
2024-03-14,4.55896,4.55896,4.49092,4.49092,135159.08939879152
2024-03-15,4.49092,4.52494,4.3038,4.40586,256081.56246554767
2024-03-18,4.38035,4.53345,4.38035,4.49092,87625.32126732578
2024-03-19,4.49092,4.51644,4.40586,4.50793,89038.51912273109
2024-03-20,4.42288,4.50793,4.42288,4.49943,96974.5303739648
2024-03-21,4.50793,4.7546,4.47391,4.7546,613058.6327158635
2024-03-22,4.74609,4.87367,4.72907,4.86517,768207.0648247892
2024-03-25,4.83965,4.90769,4.7546,4.89068,476455.7771220267
2024-03-26,4.90769,4.90769,4.85666,4.88218,410133.06146375637
2024-03-27,4.90769,5.06079,4.86517,5.06079,271368.08369348006
2024-03-28,5.06079,5.09481,5.01826,5.0693,122320.38675234687
2024-04-02,5.14585,5.20539,5.06079,5.15435,368549.53821266355
2024-04-03,5.11183,5.21389,5.11183,5.21389,792397.2028239202
2024-04-04,5.21389,5.23941,5.18838,5.2309,790557.2239190066
2024-04-05,5.14585,5.20539,5.03528,5.03528,272755.41603073926
2024-04-08,5.03528,5.09481,4.95022,4.95022,219090.3443918367
2024-04-09,5.01826,5.06079,4.89919,4.89919,140359.23425274764
2024-04-10,4.89068,4.93321,4.79712,4.84815,211267.20085617524
2024-04-11,4.89068,4.89068,4.67805,4.69505,570439.3130333121
2024-04-12,4.72057,4.84815,4.72057,4.79712,241753.24111462475
2024-04-15,4.90769,5.01826,4.84815,4.84815,277739.2310965063
2024-04-16,4.83965,4.88218,4.72057,4.74609,254794.16508479847
2024-04-17,4.86517,5.07781,4.86517,5.0693,840290.7367987807
2024-04-18,5.0693,5.12883,5.02677,5.11183,167788.44054774818
2024-04-19,5.11183,5.32447,5.10332,5.17987,465173.7083861996
2024-04-22,5.17987,5.34147,5.17987,5.34147,295019.748632896
2024-04-23,5.35849,5.52009,5.30745,5.51159,394638.44038523565
2024-04-24,5.52009,5.63917,5.37549,5.44354,456627.50604765007
2024-04-25,5.35849,5.64768,5.35849,5.64768,468250.52934094623
2024-04-26,5.64768,5.64768,5.40952,5.55411,248586.4407282714
2024-04-29,5.61365,5.63917,5.33296,5.44354,243543.84039397674
2024-04-30,5.47756,5.65617,5.47756,5.64768,333317.17537329916
2024-05-02,5.69021,5.69021,5.57112,5.63066,110071.88820193113
2024-05-06,5.6987,5.80928,5.61365,5.80077,293285.58321133006
2024-05-07,5.74974,5.80928,5.66468,5.70721,533356.3899406919
2024-05-08,5.71572,5.87732,5.65617,5.78376,308998.88548878144
2024-05-09,5.80077,5.86882,5.73273,5.75825,93932.98058034338
2024-05-10,5.6987,5.80077,5.67319,5.6987,128632.74888684541
2024-05-13,5.6987,5.76675,5.62215,5.63917,303721.14408036537
2024-05-14,5.63066,5.63066,5.46055,5.57112,631438.4347737225
2024-05-15,5.57112,5.60515,5.51159,5.57112,128578.66643980083
2024-05-16,5.57112,5.61365,5.49457,5.59664,460173.4334452418
2024-05-17,5.6987,5.86031,5.6817,5.82629,371645.17045333167
2024-05-20,5.85181,5.90284,5.76675,5.80928,253203.43571843402
2024-05-21,5.81778,5.90284,5.78376,5.80928,69832.19618937472
2024-05-22,5.80928,5.85181,5.60515,5.65617,290442.72762533947
2024-05-23,5.63917,5.6987,5.59664,5.64768,98211.37242378606
2024-05-24,5.6987,5.82629,5.66468,5.69021,140750.74414114357
2024-05-27,5.69021,5.69021,5.50308,5.50308,193491.71135878356
2024-05-28,5.49457,5.49457,5.35849,5.35849,165375.89312737266
